product_id,tn_predicho
20001,1204.3601849650806
20002,990.7814885552768
20003,695.4192280900918
20004,523.7224962689533
20005,509.806810962198
20006,467.4698271139815
20007,407.6269119954553
20008,410.38894113451795
20009,478.99689331663427
20010,408.6842350558685
20011,437.7001372289802
20012,354.71219929161157
20013,400.22234034246196
20014,398.4245251101713
20015,385.02901564963736
20016,313.8691597403343
20017,294.88443830597987
20018,271.84903086975646
20019,336.3698529487142
20020,300.0172528190173
20021,262.31273629232874
20022,266.34460189428614
20024,267.62878109205855
