product_id,tn_predicho
20001,1303.0597056465106
20002,1068.6615933668074
20003,705.6443840857027
20004,378.6885148407622
20005,352.4253203846333
20006,325.63990088323936
20007,255.44221302920892
20008,226.54382264363866
20009,342.8301075242101
20010,298.3956139282645
20011,277.24922143497776
20012,167.54036606901425
20013,224.2259274594735
20014,274.44103791396213
20015,223.562233215224
20016,182.44138705495536
20017,145.4523559224324
20018,92.31479516255169
20019,217.8875482037673
20020,179.0562507576528
20021,149.3171739249139
20022,142.15036778853164
20023,140.04128557758327
20024,161.87598617716327
20025,141.83247832307788
20026,126.46009255966858
20027,107.97031740810473
20028,132.35745291919957
20029,83.10159733528404
20030,98.93272650939218
20031,99.25955026750479
20032,276.0270342418687
20033,46.73558426079046
20035,101.61605975792759
20037,75.86555317435601
20038,72.95291424936873
20039,47.30337961003737
20041,63.37728874167319
20042,87.15306905062214
20043,48.197543331595696
20044,39.20060233341591
20045,63.7801093087384
20046,87.04990356139484
20047,79.2770220607839
20049,120.00142423245052
20050,53.57924585039821
20051,74.77881217507468
20052,58.90031188110223
20053,62.59141717588008
20054,50.56621647377643
20055,65.75864579652787
20056,86.99875548903482
20057,67.68146480138671
20058,72.66309395755154
20059,43.52285622656038
20061,41.43817997093583
20062,43.15384486657669
20063,50.752057987774336
20065,53.60592457980847
20066,27.97499514910731
20067,48.05778109324539
20068,63.32651711012492
20069,57.308693726420984
20070,22.935451716534963
20071,40.81596751854387
20072,39.184885629532396
20073,45.468273914554935
20074,40.39356607715412
20075,52.58739983165912
20076,29.441169083390047
20077,62.322705682465
20079,14.502553150474197
20080,-10.294068239688174
20081,49.77884446793725
20082,19.70006641739692
20084,42.07935536592142
20085,71.16168551840171
20086,19.05005947011623
20087,22.94373219498869
20089,28.9512345317655
20090,15.567751497397238
20091,45.54502419071609
20092,19.744179781748954
20093,27.769119433026738
20094,21.224170238660918
20095,50.90173747469245
20096,20.28571493687109
20097,20.10168268839871
20099,28.419167678235823
20100,-63.589720644241
20101,29.65174027279616
20102,8.539838620297544
20103,16.354276258723843
20106,22.59494814894635
20107,19.069295269848517
20108,9.570617191740075
20109,22.358789448087894
20111,18.200446349406363
20112,27.11243693747572
20114,14.56015507600135
20117,21.15951469993081
20118,35.28213030754335
20119,21.060429229357172
20120,19.65366625782718
20121,14.310830960629282
20122,20.270138935030825
20123,13.829358494629837
20124,12.595909025701411
20125,3.0382515048494576
20126,33.297161296049964
20127,9.196306725001252
20129,28.078239436705502
20130,11.644915244988006
20132,9.46500504581526
20133,5.555696962854808
20134,5.114948273563297
20135,68.93064585651436
20137,16.511941803832602
20138,10.346357264890418
20139,3.2692504929130406
20140,6.240182426702678
20142,7.230353779524958
20143,12.91274168650238
20145,20.3167581667564
20146,6.815616469103793
20148,1.3894971148586504
20150,176.61202820920823
20151,18.17644291195594
20153,8.158600800847948
20155,8.99268775738802
20157,7.657475520599757
20158,14.960629503788057
20159,9.532237500676631
20160,17.061289421391614
20161,7.027242959744718
20162,3.8127511980553432
20164,8.787358792667396
20166,9.694924393823523
20167,8.06677550717439
20168,-0.7608365555175379
20170,8.461505250087303
20177,4.2347877042223585
20179,-50.24145684574936
20180,2.4906116603737147
20181,4.5456533641940515
20183,6.199504888788757
20184,3.5112559992555985
20189,12.749789692689887
20192,10.321049331225453
20196,14.543324866231238
20197,2.257192505841595
20198,10.21899336153024
20200,7.857175368600941
20201,13.754438103433566
20202,9.679805418246248
20203,2.148275373102153
20206,18.035676806743922
20207,3.5502557223540947
20208,-1.4092376193733869
20211,2.5289590878813737
20212,11.176047576387834
20215,5.582202164928528
20216,1.6931737829490217
20220,1.5837958573784476
20235,3.807110788751416
20241,-0.21158342384430756
20242,3.8050243744559045
20252,-1.8939484686717045
20253,6.944902443370481
20254,12.7338472490108
20262,5.9704580136665495
20264,5.306744083907483
20269,17.430824717928353
20270,2.299340503662825
20277,0.5151623539845769
20291,1.1685019977388702
20295,2.56733602464003
20299,3.323878222154927
20325,0.9232794142917858
