product_id,tn_predicho
20001,1426.56017594878
20002,1115.4136685978076
20003,742.979448536872
20004,571.1368395396021
20005,620.8042052211476
20006,409.60223577458476
20007,388.3152287192006
20008,375.9822086609749
20009,479.11427451487043
20010,366.7825592197687
20011,409.8813285078834
20012,324.87546222764917
20013,394.6534785024632
20014,390.2965385160944
20015,362.7219632363051
20016,281.47764216790705
20017,242.69091872983142
20018,248.63729410028427
20019,299.3145982790408
20020,278.54323215936176
20021,235.673618429822
20022,252.46197678423155
20023,245.33841420687583
20024,250.94541960576132
20025,216.3896427651109
20026,253.7007885682604
20027,222.83128615636042
20028,223.01473614915483
20029,189.96987443283612
20030,155.80312314321887
20031,171.65222659784763
20032,379.715669242034
20033,158.51199723109292
20035,157.58624982201692
20037,165.11618462640294
20038,157.8792204522339
20039,145.14934444927604
20041,140.60594112211743
20042,129.7345381788076
20043,131.1115864902133
20044,136.30090994847663
20045,131.9188547112916
20046,169.8454001856039
20047,149.6106595786845
20049,179.2546545372458
20050,134.85115057578219
20051,151.73318685231823
20052,134.83167052308767
20053,121.78385919542968
20054,152.92068668890278
20055,116.32346535527054
20056,128.5497046343225
20057,118.32444432996864
20058,144.20126253891527
20059,135.36771007731866
20061,123.79827501455597
20062,91.08795434452234
20063,127.92796662913538
20065,133.06809604568613
20066,109.37228489458734
20067,129.9540899242905
20068,124.55835828719367
20069,121.44613144273744
20070,88.38082578439635
20071,138.25863832765475
20072,99.35239706814028
20073,103.03666485640393
20074,79.00499087362498
20075,125.88392723489162
20076,80.8946925565863
20077,126.3970858095952
20079,101.2425927918629
20080,140.47891772476112
20081,85.26888226983515
20082,57.96727939502739
20084,142.65886146362539
20085,162.5930216671711
20086,74.60227894954195
20087,94.39012685330685
20089,176.5504173653104
20090,82.39267868398932
20091,117.72377613876456
20092,17.048340352407152
20093,115.28236125291073
20094,98.32238231593414
20095,78.86889074387764
20096,68.48778034671972
20097,75.2863313710492
20099,68.42312545844061
20100,171.0031329126082
20101,41.55522278396811
20102,36.97385158971126
20103,136.15092842466407
20106,28.38633449962075
20107,81.50332882526847
20108,64.29630471215663
20109,72.58806746182691
20111,57.33801718146273
20112,103.18324066348892
20114,63.20583038534553
20116,89.25677539729669
20117,41.01097321045357
20118,73.38679611111291
20119,113.09670263080947
20120,84.18201467706659
20121,106.10712362235434
20122,105.08526210748072
20123,81.4381879957097
20124,49.8603140423309
20125,98.6824938444882
20126,90.72388003017421
20127,92.07945967590749
20129,90.45203118413009
20130,91.30163290244184
20132,82.37768892519317
20133,69.55261006381434
20134,96.1147917905046
20135,69.9183938452618
20137,51.43276976822371
20138,39.965202948015566
20139,50.53968261734093
20140,71.88770686947447
20142,51.45961333363849
20143,95.11366436506353
20144,11.833499497695513
20145,49.70244249258852
20146,43.12634349521897
20148,105.09178912386555
20150,102.3876017042787
20151,27.14737727513915
20152,60.7651190968768
20153,69.18842423821728
20155,31.741586091318908
20157,47.86954586394039
20158,84.0358737275943
20159,47.110050471641
20160,49.63385924207689
20161,34.757401023269935
20162,24.55495174041631
20164,62.7157654783549
20166,20.48700631322314
20167,40.02451023518575
20168,23.389111023682958
20170,78.59602453312313
20174,30.38568716927596
20175,32.7643022149902
20176,26.884223447864315
20177,33.15685140197593
20179,26.79062629895232
20180,48.68439956524683
20181,31.82554517653483
20182,38.465958426763535
20183,25.986432510961194
20184,32.89231687289116
20187,34.30994854025895
20188,29.404033853647555
20189,30.877018623138486
20192,32.853267465876236
20193,33.642263720047914
20196,47.389047853355954
20197,29.37497745197424
20198,32.37836466718167
20200,37.26775419659773
20201,30.366855722837304
20202,29.33416273995513
20203,23.616140689287242
20205,42.7578960270997
20206,27.61143923474302
20207,23.414992823170667
20208,27.643178160395422
20209,24.026105525091037
20210,35.839213248198334
20211,25.795714247614992
20212,26.471215567970226
20213,37.27201006393322
20215,28.49208031747024
20216,20.40808172119095
20218,31.867593635685992
20219,25.23259367647088
20220,23.659348141552986
20222,20.53546397993661
20224,25.752695074835092
20225,19.070986510702596
20226,22.93694536136551
20227,47.83096177918008
20228,21.075822020255156
20230,20.280408843171646
20231,21.308329544773688
20232,49.18116125275937
20233,26.77520264930415
20234,27.13041982229002
20235,43.30823556705112
20236,28.035771531950285
20237,55.88672699147708
20238,21.83859801495206
20239,19.92878231608744
20240,22.84078651267288
20241,18.923250881877767
20242,20.464036779876025
20244,17.694585903055355
20246,22.412063818537803
20249,23.773937101329647
20251,17.927837381855618
20252,19.46771749995641
20253,17.88276676862648
20254,22.06893348159765
20255,14.486498214395539
20256,19.07922281135454
20257,25.31007915097806
20259,24.269143767307224
20261,33.90891762499376
20262,21.5200234567186
20263,20.777530131752336
20264,17.180012331519713
20265,25.121377439952006
20266,37.724585297595986
20267,19.30247213450455
20268,16.123638682838575
20269,16.056510157082833
20270,21.110995757668256
20271,22.14759167011225
20272,16.786496938551693
20273,17.74442936447809
20275,17.94232590334841
20276,18.679393005013708
20277,18.76977483182025
20278,21.63213806345895
20280,18.01031391717243
20281,16.88763387391106
20282,15.954031234084127
20283,14.51978063029021
20284,16.527800608342556
20285,25.859925680658993
20286,-19.574042175002585
20288,13.808074877333034
20289,14.914906224706284
20290,16.524599205088208
20291,15.458515399442586
20292,14.455028837861477
20295,17.187272508426346
20296,18.47632644711331
20297,25.61749016049532
20298,16.86876855839138
20299,21.010042512388274
20300,14.299951693487946
20301,14.970751319836692
20302,19.855457666800955
20303,16.506035771811757
20304,13.574387311580573
20305,19.069321038869848
20306,21.511841319056696
20307,13.30141521265574
20309,14.26307641729881
20310,15.667732144148053
20311,17.684305894716353
20313,18.211017968475264
20314,17.535718482270724
20315,14.621713572342621
20316,21.827079585792372
20317,14.450312934329334
20319,14.8521648535114
20320,14.534679172791172
20321,18.140428430609564
20322,10.125733455067163
20323,22.444240636208416
20324,13.936825428307102
20325,9.50070938051292
20326,14.848586853371968
20327,14.130307423968382
