product_id,tn
20001,1160.2986571492588
20002,1109.5753866198072
20003,704.021404271934
20004,567.8771020802967
20005,597.9952219212903
20006,474.32847925606717
20007,369.53855764351863
20008,399.90499404203655
20009,458.56199328901573
20010,384.45053143252915
20011,305.93678525970626
20012,282.89442769280026
20013,368.4471809930785
20014,361.10328216298956
20015,311.6627657004655
20016,238.8557791154399
20017,266.791176053743
20018,282.0443306894572
20019,282.01267101214916
20020,229.62888502356455
20021,224.21161836947704
20022,247.64168480952497
20023,221.59931441009832
20024,174.83491272013646
20025,183.563072780451
20026,219.60116150016853
20027,188.37647622339068
20028,204.72742646718385
20029,189.12727777296286
20030,107.77358361909577
20031,189.41287511472123
20032,590.33366
20033,138.64097549141712
20035,146.65163990126553
20037,164.37626863208828
20038,157.0049293743881
20039,125.69633722648383
20041,126.06220169613495
20042,153.14856543392335
20043,117.88036428374207
20044,160.50931129684278
20045,131.41445357768487
20046,127.39567090911541
20047,157.697389788815
20049,166.0400805875878
20050,103.93783198096696
20051,132.6442924196793
20052,95.12935043799956
20053,128.77791253738476
20054,127.32744009952972
20055,89.87926289259977
20056,90.89228817653157
20057,117.49965165802868
20058,98.64386808027356
20059,119.19662709171897
20061,119.69746668164841
20062,83.54596369510202
20063,106.86404520758194
20065,115.22964582313833
20066,108.59932071058134
20067,111.38814503141336
20068,88.5066325872767
20069,122.10723815768854
20070,91.04886484786158
20071,112.04379692525745
20072,81.40486696605518
20073,84.6009073891644
20074,80.12892213348479
20075,100.38362920777791
20076,87.58380106122786
20077,87.99227328902768
20079,61.387185481706496
20080,80.95518838958077
20081,72.78169038634923
20082,60.262179147166876
20084,107.40694282375284
20085,157.9074383797298
20086,63.78995619322936
20087,80.08107045860245
20089,168.29440394985426
20090,80.35923636160206
20091,87.13371043358586
20092,58.68995970938954
20093,69.15529000363966
20094,78.27331622086595
20095,71.23232864719708
20096,70.64244689668504
20097,53.505954185091696
20099,61.17873609667765
20100,69.00758382808806
20101,64.17469879193061
20102,27.964637198906445
20103,62.16924355347672
20106,54.73552805386086
20107,62.98002602998139
20108,54.94343579537437
20109,51.08681067777522
20111,68.07352528518732
20112,66.34341999960182
20114,56.33115761804248
20116,92.47654535406625
20117,42.20182590596784
20118,47.026599311160425
20119,68.71647893221257
20120,58.94380121871188
20121,79.22961500502177
20122,54.806269945539384
20123,49.09125873267564
20124,40.7897213139897
20125,53.75836851225668
20126,103.12652430136094
20127,208.43745
20129,55.21215598477215
20130,104.79774938620332
20132,50.90056258748146
20133,48.753737791360464
20134,50.74591663750496
20135,81.31822448045551
20137,44.44165024298209
20138,34.69718190970116
20139,45.33692094750259
20140,47.97518094656294
20142,54.41026400630557
20143,98.29423207700938
20144,41.07146531311642
20145,49.52671600093652
20146,39.868080359586514
20148,62.963109100465886
20150,103.1852073002274
20151,39.22685020634563
20152,53.48456622133867
20153,50.78378509802798
20155,43.84953553827444
20157,51.20724056857151
20158,44.99338982523332
20159,78.55720910082721
20160,42.22667462501866
20161,43.36352415616159
20162,34.13039969420714
20164,51.53462237770876
20166,48.92209365380998
20167,34.57917313600316
20168,19.224282482509153
20170,76.94109619312317
20174,114.81175857142856
20175,31.693175054436892
20176,33.91380668673713
20177,35.561808854011986
20179,29.247339745847768
20180,26.896515107797967
20181,30.570483150008954
20182,30.443269329729162
20183,18.62443387026198
20184,30.820446909623286
20187,29.008005159487624
20188,32.12443703805076
