product_id,tn
20001,1104.534918301681
20002,1003.2396142425824
20003,651.6895926627082
20004,469.0169507499982
20005,515.4464561918579
20006,395.5953198667944
20007,371.7794667241136
20008,305.8629554754584
20009,541.6865506669773
20010,378.9884909389565
20011,371.1520036509996
20012,258.2815884291652
20013,363.05356501502655
20014,307.25784435655464
20015,310.49892520839467
20016,251.00351110670465
20017,236.32266508839496
20018,221.87213464029463
20019,240.91715478286133
20020,285.4364952900104
20021,234.3571244256557
20022,233.476384551858
20023,180.76175129432488
20024,194.65086744502244
20025,196.19793469852223
20026,187.4475121486444
20027,210.1798806328203
20028,165.52980261235882
20029,156.34081328425958
20030,124.63956261235498
20031,155.72139201384957
20032,371.7312643632519
20033,145.73236031611964
20035,173.7057380162958
20037,89.89032508650507
20038,138.8833256850092
20039,117.8507894171149
20041,114.46182115099612
20042,148.20873398999095
20043,131.72003828530111
20044,149.2254103805389
20045,125.6281449281143
20046,126.88068450353722
20047,142.0026151985797
20049,131.20366736643211
20050,125.32518956533016
20051,104.41471076226918
20052,91.0657696016216
20053,131.65618077034156
20054,130.3036957083916
20055,77.43975588129108
20056,73.8972013140646
20057,110.78625320944664
20058,105.47384625257284
20059,122.05875107451686
20061,119.18868076925472
20062,105.83736602166756
20063,108.28821460661152
20065,108.20109065530076
20066,117.98596826561344
20067,103.7860510965063
20068,103.66526049165552
20069,116.1900498626754
20070,95.7476697097828
20071,92.04899228718332
20072,70.48173792750211
20073,102.50800562590268
20074,76.86555071670398
20075,103.99137388705358
20076,81.52118911102295
20077,66.018727225309
20079,47.29776139200661
20080,72.95874630579453
20081,85.71497802722214
20082,66.8149553164572
20084,86.7920204141667
20085,123.13264642064402
20086,57.01664069086172
20087,65.83328693572948
20089,138.20567965365598
20090,55.87648593946945
20091,91.82236390569692
20092,64.94544345260404
20093,73.26006193476786
20094,73.43426974235733
20095,61.54105033490687
20096,58.985750397071584
20097,59.93596247922794
20099,59.10600330869396
20100,46.10700355023484
20101,74.59621660859511
20102,41.79132402515327
20103,65.11545655524702
20106,65.60933592788373
20107,64.03261913918192
20108,56.07045768966448
20109,52.85981122036669
20111,75.25085065290239
20112,80.20641150269047
20114,54.40828999535843
20116,71.08901509937144
20117,47.13695980632996
20118,51.34436581631809
20119,45.72114148492638
20120,63.62431009102892
20121,62.6877803782643
20122,66.72087732834304
20123,60.08496449193629
20124,51.44705142795963
20125,61.72820409113245
20126,92.94942872467584
20127,133.2360901924014
20129,56.41705362531546
20130,85.90572116231718
20132,55.06253979588864
20133,56.412450892288376
20134,56.77594559783487
20135,75.67661578611121
20137,51.37536967486323
20138,36.67186157877045
20139,51.96251250025431
20140,51.07685040603788
20142,40.32173200735338
20143,68.37027992256907
20144,42.00247160813268
20145,54.679804738964
20146,34.460794720351615
20148,62.8061579054998
20150,62.79636603588232
20151,33.34411194254541
20152,34.47267909038074
20153,49.01422393586861
20155,54.32009547781516
20157,51.649078586782665
20158,46.720904041741846
20159,63.45797330375126
20160,40.74129880629017
20161,34.85285392308772
20162,49.67100131612815
20164,57.21988995831796
20166,35.99132406459352
20167,45.06934201396232
20168,21.80595800867434
20170,61.92934537071163
20174,78.72586203827444
20175,26.15390402532713
20176,35.25582659971161
20177,32.072893807258595
20179,33.26122401880579
20180,31.56309818321148
20181,34.64416300889893
20182,31.29044660739212
20183,22.27164812785657
20184,32.3169311332036
20187,30.44383429774228
20188,28.8603685729041
20189,35.41450483786932
20192,28.231533274853224
20193,28.907939191528627
20196,30.4512484127514
20197,25.82289188522571
20198,28.50790604019244
20200,29.24283444174764
20201,25.147981933203063
20202,23.01077544775996
20203,47.1529378709057
20205,29.44226817156386
20206,24.80916767633221
20207,15.895773775449154
20208,23.79827886799045
20209,22.168159816039925
20210,62.31992238109192
20211,15.792196497988089
20212,27.366737840119484
20213,58.678955513258565
20215,24.50197853771987
20216,15.045304899058038
20218,32.36595575548457
20219,21.66228688231487
20220,24.746515649760724
20222,20.186376929024483
20224,23.236056627190464
20225,20.5249814152857
20226,19.501581187391864
20227,32.63592282420625
20228,11.090707927018745
20230,21.14114222680537
20231,17.812709687493978
20232,24.19287335838454
20233,27.453995667978315
20234,11.968960805240933
20235,32.6974858508725
20236,43.10281665270489
20237,27.827515755855003
20238,19.97727672204664
20239,21.585030186635155
20240,14.830102349070405
20241,17.681816300789205
20242,11.954919223157436
20244,20.1205739078857
20246,18.64148392550093
20249,12.014913893133688
20251,18.72787829648337
20252,15.43270227609788
20253,16.65843763361967
20254,18.439411630724933
20255,12.132192702022705
20256,19.02925808785665
20257,45.4119637513547
20259,13.312999597003303
20261,43.74576
20262,23.6466572450754
20263,19.803978379079854
20264,13.840099995517624
20265,8.88136195095322
20266,27.87544547242288
20267,19.978422378142
20268,17.69724131655365
20269,15.161859246117803
20270,15.037716480040311
20271,11.906079365618682
20272,14.792693529060957
20273,15.50839676708812
20275,15.244356462915665
20276,16.887847954232114
20277,14.123645328977544
20278,10.767843304014104
20280,14.040041288639042
20281,12.387877693431143
20282,15.655635356118069
20283,14.152490299365695
20284,15.088458167548094
20285,11.13855759590837
20286,33.74441
20288,14.659535387255543
20289,12.06354667524537
20290,14.928533750592148
20291,14.578068335474452
20292,13.878741499575074
20295,15.214327396594872
20296,16.51053532127611
20297,23.589018803337694
20298,15.601278888342732
20299,11.551186862848224
20300,15.1076666479848
20301,12.539355198516656
20302,7.116464230929758
20303,14.252062650854445
20304,7.721635557647525
20305,6.608360148042396
20306,20.85381430582508
20307,14.197602990080124
20309,14.729567952019009
20310,12.464170740284128
20311,15.94240966334139
20313,19.57563102800588
20314,14.185974309278496
20315,13.867651741150326
20316,22.127966970221465
20317,13.322702640381852
20319,12.365121896961874
20320,12.363113369547072
20321,18.333422365504457
20322,6.9988713262401445
20323,18.66961465727712
20324,13.07188591877767
20325,5.998836529101077
20326,13.206833168238134
20327,12.252084861715236
20328,9.875085875068203
20329,12.140194576790874
20330,13.265975395359083
20332,11.365327487278991
20334,11.688472160005126
20335,11.391647089422191
20336,11.981743625444013
20337,14.31718369289517
20338,11.729044332692151
20340,11.925624840519417
20341,10.74658538203816
20342,13.9993169212557
20343,13.601096026679004
20344,13.123391145318408
20346,11.3501614958744
20348,12.981426319123434
20349,13.464954824660683
20350,4.424329261900668
20351,14.970536405892409
20352,15.114499150609838
20353,10.4215033265957
20354,11.981741886152069
20355,25.42592536931692
20356,13.14766371319583
20357,13.115149148956531
20358,9.112506198144825
20359,11.77935902571989
20361,14.007970720079651
20362,6.035737803558604
20364,21.431625063899347
20365,11.34418726021744
20366,9.998703006399936
20367,11.00041635864288
20368,13.28109119925819
20372,6.8881129373779775
20375,6.911664884013865
20377,10.290634556114783
20378,12.781959180187693
20379,6.535241300603682
20380,13.279183649656863
20381,15.443453857028947
20382,9.552742488381693
20383,8.905507863818874
20384,7.771365281485989
20385,8.936660478160844
20386,11.653602287612898
20387,10.45406587306518
20388,8.606563700041844
20389,18.897925855767756
20390,8.22919497708736
20395,19.016412156425247
20396,7.474400871046052
20398,3.8652504473896654
20400,9.235028585639686
20401,9.142583794303553
20402,11.4752762532912
20403,9.929221646905305
20404,9.491882095386543
20406,10.238521875107567
20407,8.217261553255863
20408,12.042890819714524
20409,4.923682938214873
20410,8.909179362382565
20411,9.127785562592788
20414,20.509125199293187
20415,5.662758780823295
20416,2.711283512775685
20417,8.544515446858867
20418,1.9623400961478727
20419,9.850793502785036
20421,11.189134276139043
20422,3.017264986321981
20424,6.94188318519413
20426,6.430438926671991
20428,2.9063645800100666
20429,2.7030310694146804
20432,7.0154680245721375
20433,11.479996103174033
20434,7.508366588601813
20438,11.570610199098391
20440,21.514066909855963
20442,16.65238
20443,7.491356556228638
20447,6.65802782207925
20449,2.870479179583387
20450,7.34313410671474
20453,9.55396339674093
20456,6.680125504725566
20458,17.09341506440599
20459,12.88257
20460,10.429227324855068
20463,10.315171063912238
20464,6.1317047186748646
20465,6.193638351062209
20466,7.606527006519029
20469,8.821615908877064
20470,6.592610822821888
20473,5.811294001102658
20474,8.646325896116851
20476,15.172585629569609
20477,8.671719296090174
20478,4.781843135657933
20479,6.917628629179216
20480,5.6682041736448685
20481,8.60665740774725
20482,5.7277738401369245
20483,7.089016584531389
20484,6.023555708418535
20488,9.057667646696752
20490,1.7689075454571697
20491,11.640169132037292
20495,12.59658
20496,6.266255310567594
20497,5.9219132237399
20500,8.245211641933334
