product_id,mae_regresion,mae_arima,mae_lgbm,mae_xgboost,mae_autogluon
20001,123.45388219696981,130.57148880535775,157.852081292928,inf,inf
20002,464.5681683806818,530.9231887934171,536.6220112594605,inf,inf
20003,68.64499993371214,401.67835543403226,120.57447067484539,inf,inf
20004,130.66712941287872,376.82911185929385,203.09980880706783,inf,inf
20005,198.2506913162878,299.4285331012286,213.60437224121094,inf,inf
20006,134.60818556818185,51.426705393157555,158.21084394653323,inf,inf
20007,258.76081972537884,61.61295431421735,248.23502258931478,inf,inf
20008,167.3203332670454,47.74009539901292,187.13118862518309,inf,inf
20009,119.57661487689391,55.91163038289043,153.53654354532878,inf,inf
20010,222.1487413636365,266.90038570829813,91.01584797119138,inf,inf
20011,65.35298914772723,73.19885372575862,82.4860941479492,inf,inf
20012,201.6422192613635,29.48118762905411,197.6066503765869,inf,inf
20013,78.94260340909095,82.80447364115093,77.1240356206767,inf,inf
20014,42.29381680871211,62.36352517292422,49.157687125498455,inf,inf
20015,66.8979403598485,70.2427638650389,53.92187222269695,inf,inf
20016,137.64700329545454,74.26529018788862,100.06644091751099,inf,inf
20017,110.2234436363636,44.33610554173444,131.8390140750122,inf,inf
20018,110.85662868371215,15.455941817337722,128.44975656855266,inf,inf
20019,84.78247581439395,164.18893913003689,37.68184057418824,inf,inf
20020,127.65422179924234,80.9213766792172,124.25392744283043,inf,inf
20021,276.1062103409091,76.67224723072582,149.92083792785644,inf,inf
20022,124.92724446969696,141.47358980937562,126.96975129798886,inf,inf
20023,52.13899031250003,68.46875308977927,62.63225703603109,inf,inf
20024,113.65931539772724,46.17254725724583,91.00949522079468,inf,inf
20025,69.317600625,60.899980312154376,58.62453152531942,inf,inf
20026,58.1574153125,124.97243040044548,71.73780371917725,inf,inf
20027,24.072973106060612,23.147119609632,26.065537426452636,inf,inf
20028,79.58057028409091,111.68993180396318,81.14771374237061,inf,inf
20029,65.22014109848483,17.195267640258937,87.17040676836649,inf,inf
20030,185.45608693181816,31.711576321688522,183.4429198043823,inf,inf
20031,109.89698060606061,78.72390516274629,104.46126832392376,inf,inf
20033,55.04718227272725,29.17680998831032,29.319063038660687,inf,inf
20035,69.60449703598485,31.084357861740756,41.4596824764506,inf,inf
20037,31.10292369318181,48.426534307675446,97.75881422551474,inf,inf
20038,24.5020331155303,21.414958935990114,36.39799381599426,inf,inf
20039,30.43111347537878,46.75611975897258,31.571946486638385,inf,inf
20041,71.47143507575758,44.33068075981257,62.702109269104,inf,inf
20042,75.03982483901515,66.90334317364587,61.17423776906332,inf,inf
20043,56.25661593750001,28.01347205929829,35.70458017639161,inf,inf
20044,52.64171503787876,44.94828749153578,40.85970754559835,inf,inf
20045,50.09034968750001,37.01202653430296,44.623984140726726,inf,inf
20046,41.86537610795455,49.850976099496364,43.883995258941646,inf,inf
20047,50.713913636363635,52.11547220588759,45.66092730069479,inf,inf
20049,36.58281529150472,38.68742096829493,37.507722910868324,inf,inf
20050,49.81429226325759,5.821326402793346,32.786034093348185,inf,inf
20051,43.192932518939365,30.535529226849746,38.9952607171003,inf,inf
20052,53.10601492424244,40.1407225110322,46.58204764371235,inf,inf
20053,16.00006265151514,19.871050095168368,15.168406729609169,inf,inf
20054,29.61643068181819,47.37374438991319,21.633504321810403,inf,inf
20055,66.87216885416667,49.300648965691686,66.36314350107828,inf,inf
20056,67.61486604166667,49.142459660177146,62.157885740655274,inf,inf
20057,24.840247660984815,17.926106913630875,26.272944460093182,inf,inf
20058,28.392329422348478,18.136457668960634,28.209322175013217,inf,inf
20059,32.782690738636354,25.79502654168839,27.423802313130693,inf,inf
20061,27.919848806818184,25.40392662692021,21.372333638941452,inf,inf
20062,25.4837365814394,10.395506940928863,30.152515094668072,inf,inf
20063,37.62820303977272,36.6402809412685,29.878979150009155,inf,inf
20065,17.0028665625,19.036070466021624,17.459970467713674,inf,inf
20066,35.244366221590916,39.26261262522368,32.87466198852538,inf,inf
20067,36.159288551136356,30.46976860285535,38.28532241719564,inf,inf
20068,18.16922043560608,8.626908581247903,20.444940056126914,inf,inf
20069,27.593301837121228,32.357707900237806,28.627423623886116,inf,inf
20070,15.58362421401515,26.008831165286576,7.767131755752563,inf,inf
20071,30.031224706439392,26.050784710779507,32.279055400536855,inf,inf
20072,37.41522392045456,17.547671273117572,35.434547045593256,inf,inf
20073,18.599856231060613,5.6518397200418535,18.355996245702112,inf,inf
20074,30.629819185606063,11.008140574928026,36.89231508870443,inf,inf
20075,30.048150435606075,30.329831874365322,25.4212818487231,inf,inf
20076,18.143613238636373,20.185164005711517,18.963889343694053,inf,inf
20077,16.254412225378783,28.634694346031207,31.368319160296128,inf,inf
20079,67.6320612121212,7.733329728500415,72.71605223513285,inf,inf
20080,27.744126174242425,29.453861566690506,21.86564078578949,inf,inf
20081,9.926062840909092,17.256217571957873,8.930171293996176,inf,inf
20082,31.648988948863643,19.346598222233226,42.00330778121949,inf,inf
20084,60.926880293560636,64.12081405434243,82.69467424441537,inf,inf
20086,17.70408295454546,12.798180078483123,24.236997489814758,inf,inf
20087,32.6474671969697,24.719051916979208,39.88533769818624,inf,inf
20089,73.20145845327606,inf,78.53466668508678,inf,inf
20090,20.071264289772724,2.0690376650430196,44.498641894416814,inf,inf
20091,16.357137443181816,15.418430612851253,16.334502740681966,inf,inf
20092,18.273689318181823,11.115623638817715,22.92142144180298,inf,inf
20093,21.197627897727276,25.856517059865908,22.617709141438805,inf,inf
20094,36.964293740530294,34.81323544701652,31.987006556180315,inf,inf
20095,14.421692310606053,21.28950407025211,22.67479103420257,inf,inf
20096,15.386385056818176,16.24926846695601,24.41740691432953,inf,inf
20097,31.371899034090905,13.987548840351785,50.93807087753296,inf,inf
20099,27.42605078598484,11.16973020838956,28.885952900377912,inf,inf
20100,85.67930547348486,84.47104119622415,91.59873047355653,inf,inf
20101,12.285620454545457,16.758203781253197,13.134029840799968,inf,inf
20102,52.55234880681817,34.191104432100836,63.22541458999634,inf,inf
20103,4.6593416950757485,8.955845075539779,5.8201228051884994,inf,inf
20106,16.572705426136363,12.2513930359645,16.328897925504048,inf,inf
20107,14.441056496212122,16.940515049647185,16.805302353426615,inf,inf
20108,8.424191401515145,20.835419469022337,9.086786043179828,inf,inf
20109,29.194615795454563,5.923051116054604,39.51777014354706,inf,inf
20111,9.492333844696967,13.370726809960658,9.300459492212928,inf,inf
20112,22.92532358522826,2.5208971705258088,21.517786111755374,inf,inf
20114,4.531706931818181,3.654790878165796,5.000336307055153,inf,inf
20116,83.51401689393937,89.63284382988815,97.99056691494623,inf,inf
20117,24.60069915719698,6.841169750624021,25.0051134422048,inf,inf
20118,23.102689393939386,8.423579399741028,8.786259933306377,inf,inf
20119,47.01944678030302,58.324648662572365,50.00061921348572,inf,inf
20120,15.541140473484846,11.954839729692331,14.439697634824116,inf,inf
20121,40.10318349431818,51.62911094182633,55.060281258083585,inf,inf
20122,7.172030094696964,8.757718543235216,8.912532631111143,inf,inf
20123,12.69678017045455,12.443256412421876,12.908975845324198,inf,inf
20124,16.729837566287873,3.8681456418370224,15.815722765439348,inf,inf
20125,17.329256676136367,17.79283862720791,14.117938872299192,inf,inf
20126,38.263506623343524,40.17511428346303,38.666754721931014,inf,inf
20129,5.550816439393938,4.658545164037759,7.61733750932058,inf,inf
20130,43.214941565315314,31.85050935901343,29.788531236750288,inf,inf
20132,3.737699034090909,19.013241908183506,9.553295433235169,inf,inf
20133,13.268273096590917,12.029402033448244,11.904079860582357,inf,inf
20134,17.459001477272736,16.979254100844862,13.780016377754208,inf,inf
20135,18.098009462283382,22.34256752646311,22.49470076102462,inf,inf
20137,5.021375359848487,3.205847892256988,6.2264120820109055,inf,inf
20138,19.730119952651513,10.118023601398411,21.42762790576299,inf,inf
20139,10.680853551136371,14.183542810807575,11.984273376302719,inf,inf
20140,15.810469261363643,16.715186145959226,16.942550875225066,inf,inf
20142,7.267525340909086,14.834527213937749,11.895700462086994,inf,inf
20143,43.82699125000001,29.521542024536917,36.41999856109619,inf,inf
20144,8.49424819128788,14.498353431468907,6.568886468957267,inf,inf
20145,19.377407935606062,24.946696823161314,20.63829886805852,inf,inf
20146,13.662173835227277,19.759079610248776,2.727809551277159,inf,inf
20148,17.363878143939385,23.77187935089201,14.154562526098887,inf,inf
20150,81.64011601427114,80.83172546209131,82.43488063589919,inf,inf
20151,23.103394327651518,16.52320123424109,23.331849405568438,inf,inf
20152,5.428662234848488,2.1540183251149827,17.625658903538387,inf,inf
20153,26.563613503787867,28.030563230256472,26.86078997039159,inf,inf
20155,19.881425018939396,20.736360702487783,19.98950523182551,inf,inf
20157,34.24910793560607,34.12740714878466,33.87417324654897,inf,inf
20158,31.349885198863635,38.700969184274676,38.71728659853935,inf,inf
20159,32.434206272522516,27.72265888554574,24.840259552052814,inf,inf
20160,5.306183409090916,6.718043573006696,5.276353755416871,inf,inf
20161,5.476394356060607,8.612094343009327,8.650810680554708,inf,inf
20162,33.78517750946969,6.976977076825783,31.54309120233853,inf,inf
20164,17.663575350963104,9.105075421219738,16.530453550465896,inf,inf
20166,4.7585018560606045,9.239342576555435,6.467297063713073,inf,inf
20167,11.509493361742427,15.063101100974222,12.037460535392762,inf,inf
20168,25.942852935606066,12.119030266553688,23.622074869807562,inf,inf
20170,24.71812972972973,19.9014401207268,20.632714811553953,inf,inf
20175,11.146701543560605,11.509823988912823,10.269469244550068,inf,inf
20176,4.10023225378788,6.400966233403501,4.7506169013849915,inf,inf
20177,10.10307353219697,10.522775567248015,9.813356899560294,inf,inf
20179,12.615721089015153,13.680361614388469,12.590806328662238,inf,inf
20180,6.127046922348484,3.701532692517766,3.93390206059456,inf,inf
20181,8.74016168560606,7.812161476817436,6.072998963470457,inf,inf
20182,4.209512537878787,6.0837945983723,4.950354294637042,inf,inf
20183,16.083828636363638,10.94813480860852,15.90083366264343,inf,inf
20184,5.368504763257573,4.7503532365427175,5.418607672195435,inf,inf
20187,3.40247993371212,4.02156101950888,3.6538507456270843,inf,inf
20188,5.9918975757575765,6.355730980219389,6.843842114214897,inf,inf
20189,19.017756316287873,15.557272842344178,14.8145393012174,inf,inf
20192,15.909277227992085,inf,23.766903527540705,inf,inf
20193,8.633132168560605,8.288552584180573,8.060091083615621,inf,inf
20196,5.554329772727272,5.129207428753634,6.495049180459975,inf,inf
20197,6.9622167803030335,3.58970466033986,9.26293559776942,inf,inf
20198,9.221238702651515,5.408335274104924,4.563879657529195,inf,inf
20200,7.041628920454552,4.447168796764019,4.051558589763643,inf,inf
20201,6.790060946969697,5.844644026503534,6.778688310705821,inf,inf
20202,12.524227604750052,9.034616611265827,11.096587981080868,inf,inf
20203,21.617295102840355,15.952356540714524,20.51170346883138,inf,inf
20205,4.240025492424245,6.510814960822139,6.085867872435252,inf,inf
20206,12.484279659090909,9.083969917627115,11.171273902778625,inf,inf
20207,27.140204554924242,4.08380159845767,21.73147109597524,inf,inf
20208,5.5826999905303,3.668255975136822,4.199592102184297,inf,inf
20209,3.417268683712122,3.4973017802353836,3.0191530617650364,inf,inf
20211,15.299223617424248,5.298276401793274,13.787793996098836,inf,inf
20212,16.52745262310606,15.307009000636357,12.905689901803335,inf,inf
20215,5.540684630681818,5.646480388441328,4.410753060585658,inf,inf
20216,20.197515482954543,2.0094186223411747,15.632383781895635,inf,inf
20218,11.885738356186744,13.446684446225476,13.522210584932964,inf,inf
20219,7.221541013257575,5.691830292381543,8.164875855550765,inf,inf
20220,4.914453996212121,6.077864375071003,4.2291866700808205,inf,inf
20222,6.751773068181816,9.42801550947006,5.863369987804095,inf,inf
20224,8.459814999999997,7.877230423273988,10.110782215881349,inf,inf
20225,3.8005841003787864,3.478568781416417,3.8224132288783785,inf,inf
20226,2.4541599905303,2.184304044977799,5.3910324421946205,inf,inf
20227,36.13006234848485,23.11205865562854,40.7748289980189,inf,inf
20228,17.87610738636364,1.615527115947513,19.770632476911544,inf,inf
20230,7.064348977272726,6.5060523111426525,7.000183683601221,inf,inf
20231,5.375955748106062,3.0944702128221997,5.128785707629522,inf,inf
20232,24.65156909090909,18.848449459958175,28.509617351818083,inf,inf
20233,4.328422623106057,14.729476435422916,2.9244759661847097,inf,inf
20234,12.988739232954542,13.806940520843696,22.230505666186804,inf,inf
20235,26.345071325757573,12.374278986518812,24.799655455071132,inf,inf
20237,8.713471003039489,9.977114425172978,1.848586911977134,inf,inf
20238,7.4475173579545455,7.927481919483086,6.426366599232355,inf,inf
20239,1.8254781628787893,4.089930120337943,3.983475344597499,inf,inf
20240,3.8656002651515142,4.498673502478591,4.747641259714762,inf,inf
20241,4.20937764204545,3.995452003254549,2.8699946269480385,inf,inf
20242,15.965360208333331,4.3613495112806335,13.211830246775946,inf,inf
20244,7.795208797348484,8.636035067237643,7.215932796150047,inf,inf
20246,5.3386508901515155,6.250967154081568,6.0366399870713545,inf,inf
20249,5.729075274621216,2.6402919332014343,13.43384704495589,inf,inf
20251,8.78902869318182,8.877667785919412,9.000303968559901,inf,inf
20252,3.9887498674242443,4.080603804492731,4.87732902440866,inf,inf
20253,0.8458308712121223,1.7954724912548734,1.9610154025538762,inf,inf
20254,2.3847784564393932,2.776515654779608,2.6346340850353243,inf,inf
20255,10.356371524621215,5.2404614106461915,10.013094532763164,inf,inf
20256,3.5471061079545456,4.2240283850631855,4.1834777849260965,inf,inf
20259,3.564120198863638,4.853509444812132,5.400541976841292,inf,inf
20262,6.173228103975537,6.844647517161973,7.232075041545795,inf,inf
20263,3.292041231060606,4.606082189530505,3.0844452296988174,inf,inf
20264,3.735361789772732,5.5327687683233675,3.935636420536042,inf,inf
20265,9.732661268939395,9.414869416125981,16.537330925656956,inf,inf
20266,19.584565,19.844098185413923,20.055489981714885,inf,inf
20267,5.508338484848486,6.3121608154263,4.04476412885348,inf,inf
20268,2.3792387594696947,4.879032245671795,1.6452760345693431,inf,inf
20269,8.297360795454543,6.253762053001977,9.897131303458215,inf,inf
20270,4.177512888257575,3.6115970005141804,3.1655251350180316,inf,inf
20271,7.178192698863637,7.10101787685749,9.67055031135718,inf,inf
20272,1.2556770075757555,1.817183612293429,2.2178687675603235,inf,inf
20273,1.9713435606060596,3.074551815172171,2.6292989758364365,inf,inf
20275,6.473679157196966,5.243060602070622,5.40664862319231,inf,inf
20276,3.8209415340909096,3.194182363203332,3.332546712411245,inf,inf
20277,1.7829831912878735,0.8426578131367771,1.553361124755342,inf,inf
20278,10.422159242424241,5.545721639317715,23.660893658908208,inf,inf
20280,5.413558882575756,4.612502283175972,5.346828548880218,inf,inf
20281,7.134235359848485,6.944722299081302,7.568607941197453,inf,inf
20282,4.564273551136368,3.4917271121906133,3.737524646096231,inf,inf
20283,3.636558428030303,2.62094034498554,4.081144763712088,inf,inf
20284,2.8726264299242406,4.050472731962269,2.7684339731454846,inf,inf
20285,3.527512178030303,5.34909413420801,6.1862151988108955,inf,inf
20288,3.257268731060607,2.463101272156367,3.3290260476064675,inf,inf
20289,4.02629327651515,5.747340670065721,3.1725823324561113,inf,inf
20290,9.70098377840909,10.315940429470794,9.743585350267093,inf,inf
20291,3.0944757954545437,2.1193325577660858,2.9032107912029823,inf,inf
20292,0.7865818750000019,2.465212140258259,1.4978693655776982,inf,inf
20295,5.637035189393939,4.5635576003014515,5.428290054024458,inf,inf
20296,0.9790928977272747,0.44973022558499604,1.5839128777726483,inf,inf
20297,13.125404138599189,12.970691440254882,12.362173946471936,inf,inf
20298,6.12625649459784,3.6724989881901955,3.7903856356244225,inf,inf
20299,10.299242982954542,11.608894973362316,10.99112218539556,inf,inf
20300,2.798401174242425,2.7822649115792544,3.4065333776823685,inf,inf
20301,4.161106903409091,5.524260037606237,4.343397793986003,inf,inf
20302,9.81363952651515,3.9339264962164466,17.111221770525773,inf,inf
20303,5.199297897727273,6.146728581218014,5.015303937323888,inf,inf
20304,9.808746477272727,4.544728769100933,9.180397538542747,inf,inf
