product_id,tn,tn_predicho
20001,1504.68856,1183.7757947976224
20002,1087.30855,1183.7757947976224
20003,892.50129,1183.7757947976224
20004,637.90002,710.3134212319093
20005,593.24443,618.8487704303936
20006,417.23228,387.7312474736129
20007,390.43432,294.21362016332927
20008,195.36854,317.6996214112378
20009,495.03574000000003,558.4224091778251
20010,359.59998,344.38976195839257
20011,392.3829,231.1513163804145
20012,173.13004,287.8442954980463
20013,318.09141,347.19961650237906
20014,272.02812,397.617092553913
20015,297.27663,256.2164977808699
20016,273.20202,245.52230675364308
20017,216.90773,184.97253127488756
20018,141.63569999999999,174.92177498063268
20019,351.54708,294.21362016332927
20020,266.06358,237.34635111285587
20021,203.76721,209.04534919443213
20022,210.8346,289.7061167266441
20023,181.13277,226.81138521127468
20024,270.45018,164.9013367934767
20025,241.83432000000002,204.57782782434003
20026,235.10419,225.8146290820617
20027,155.25876,177.65109852016062
20028,109.92618,240.35117099893702
20029,150.64869,125.91924270158707
20030,102.7572,78.1851099755103
20031,139.91577,213.03084212229248
20032,527.79811,532.6785819762325
20033,96.76212,164.70540952145066
20035,179.97912,136.67040700648946
20037,63.37274,85.58738105511861
20038,157.68477000000001,139.04574699101522
20039,128.40394,119.89713797194347
20041,113.11379,112.15665039615632
20042,124.20086,171.30536707638547
20043,93.77222,126.5149769073673
20044,59.61747,157.14018078377725
20045,149.89961,110.37715624450364
20046,149.9563,141.91163242788372
20047,71.49763,150.41830880060937
20049,124.84836,168.74301583533216
20050,117.02742,104.63211602551651
20051,132.46038000000001,110.48150721208475
20052,95.51068,113.97960647599723
20053,146.36584,110.67300141491604
20054,121.2091,128.93170164613545
20055,65.85747,101.59954412709996
20056,63.7182,98.93560928028104
20057,141.36774,89.53000445879182
20058,117.82985,86.61163990324941
20059,111.51138999999999,123.38070885264418
20061,106.44895,115.19242734249978
20062,90.97637,84.01106406459999
20063,103.52372,122.60414673635175
20065,77.98518,107.79153249743358
20066,119.28134,103.57866019013869
20067,88.49566,88.09970626301875
20068,92.92737,85.69229129118484
20069,136.63984,97.10387543905853
20070,68.44316,104.3433943450707
20071,104.77091,84.04658983290041
20072,32.2686,73.86283565850297
20073,122.47019,97.49549767001375
20074,98.07553,63.96149364382441
20075,105.42961,95.44662323719074
20076,68.45922,103.526973294699
20077,34.58847,74.9529932078604
20079,27.68496,42.96012662018564
20080,8.84426,106.18877462540634
20081,94.25871,78.70936834114443
20082,78.87082,70.75097741888719
20084,94.68236,152.70522623651127
20085,221.56404,190.80557223419012
20086,42.51979,60.21121983731161
20087,89.63008,63.18872010533938
20089,102.33626,188.1947391205424
20090,35.97712,42.642488410422885
20091,92.24345,88.97095569171502
20092,47.45286,51.37627678733251
20093,73.28412,80.01892308531231
20094,59.12954,100.0825921472927
20095,28.52853,83.33104077907814
20096,44.24611,62.278006456986994
20097,55.29078,62.77572027551456
20099,57.827130000000004,53.144550209968614
20100,1.3792,96.57809424251558
20101,72.80091,78.70793772623797
20102,19.17797,42.09725014200291
20103,63.99622,71.59684851875868
20106,74.51262,55.034930233876295
20107,86.05666,68.20049124245546
20108,58.34718,60.12573874002096
20109,61.8432,40.646181551093306
20111,93.88818,64.50521336117657
20112,107.06263,71.61504282993494
20114,44.16048,57.58351300760794
20116,118.60205,159.95888397452265
20117,36.0325,47.20125947107247
20118,61.15123,61.77651939817002
