product_id,mae_regresion,mae_arima,mae_lgbm,mae_xgboost,mae_autogluon
20001,inf,130.57148880535775,157.852081292928,inf,inf
20002,inf,530.9231887934171,536.6220112594605,inf,inf
20003,inf,401.67835543403226,120.57447067484539,inf,inf
20004,inf,376.82911185929385,203.09980880706783,inf,inf
20005,inf,299.4285331012286,213.60437224121094,inf,inf
20006,inf,51.426705393157555,158.21084394653323,inf,inf
20007,inf,61.61295431421735,248.23502258931478,inf,inf
20008,inf,47.74009539901292,187.13118862518309,inf,inf
20009,inf,55.91163038289043,153.53654354532878,inf,inf
20010,inf,135.27058926867414,45.50792398559573,inf,inf
20011,inf,73.19885372575862,82.4860941479492,inf,inf
20012,inf,29.48118762905411,197.6066503765869,inf,inf
20013,inf,82.80447364115093,77.1240356206767,inf,inf
20014,inf,62.36352517292422,49.157687125498455,inf,inf
20015,inf,70.2427638650389,53.92187222269695,inf,inf
20016,inf,74.26529018788862,100.06644091751099,inf,inf
20017,inf,44.33610554173444,131.8390140750122,inf,inf
20018,inf,15.455941817337722,128.44975656855266,inf,inf
20019,inf,164.18893913003689,37.68184057418824,inf,inf
20020,inf,40.51929025387096,62.126963721415216,inf,inf
20021,inf,38.511802059646946,74.96041896392822,inf,inf
20022,inf,70.68014538556707,63.48487564899445,inf,inf
20023,inf,68.46875308977927,62.63225703603109,inf,inf
20024,inf,46.17254725724583,91.00949522079468,inf,inf
20025,inf,60.899980312154376,58.62453152531942,inf,inf
20026,inf,124.97243040044548,71.73780371917725,inf,inf
20027,inf,23.147119609632,26.065537426452636,inf,inf
20028,inf,111.68993180396318,81.14771374237061,inf,inf
20029,inf,17.195267640258937,87.17040676836649,inf,inf
20030,inf,31.711576321688522,183.4429198043823,inf,inf
20031,inf,78.72390516274629,104.46126832392376,inf,inf
20033,inf,29.17680998831032,29.319063038660687,inf,inf
20035,inf,31.084357861740756,41.4596824764506,inf,inf
20037,inf,24.162305121060413,48.87940711275737,inf,inf
20038,inf,21.414958935990114,36.39799381599426,inf,inf
20039,inf,46.75611975897258,31.571946486638385,inf,inf
20041,inf,44.33068075981257,62.702109269104,inf,inf
20042,inf,66.90334317364587,61.17423776906332,inf,inf
20043,inf,28.01347205929829,35.70458017639161,inf,inf
20044,inf,44.94828749153578,40.85970754559835,inf,inf
20045,inf,37.01202653430296,44.623984140726726,inf,inf
20046,inf,49.850976099496364,43.883995258941646,inf,inf
20047,inf,52.11547220588759,45.66092730069479,inf,inf
20049,inf,38.68742096829493,37.507722910868324,inf,inf
20050,inf,5.821326402793346,32.786034093348185,inf,inf
20051,inf,30.535529226849746,38.9952607171003,inf,inf
20052,inf,40.1407225110322,46.58204764371235,inf,inf
20053,inf,19.871050095168368,15.168406729609169,inf,inf
20054,inf,47.37374438991319,21.633504321810403,inf,inf
20055,inf,49.300648965691686,66.36314350107828,inf,inf
20056,inf,49.142459660177146,62.157885740655274,inf,inf
20057,inf,17.926106913630875,26.272944460093182,inf,inf
20058,inf,18.136457668960634,28.209322175013217,inf,inf
20059,inf,25.79502654168839,27.423802313130693,inf,inf
20061,inf,25.40392662692021,21.372333638941452,inf,inf
20062,inf,10.395506940928863,30.152515094668072,inf,inf
20063,inf,36.6402809412685,29.878979150009155,inf,inf
20065,inf,19.036070466021624,17.459970467713674,inf,inf
20066,inf,39.26261262522368,32.87466198852538,inf,inf
20067,inf,30.46976860285535,38.28532241719564,inf,inf
20068,inf,8.626908581247903,20.444940056126914,inf,inf
20069,inf,32.357707900237806,28.627423623886116,inf,inf
20070,inf,26.008831165286576,7.767131755752563,inf,inf
20071,inf,26.050784710779507,32.279055400536855,inf,inf
20072,inf,17.547671273117572,35.434547045593256,inf,inf
20073,inf,5.6518397200418535,18.355996245702112,inf,inf
20074,inf,11.008140574928026,36.89231508870443,inf,inf
20075,inf,30.329831874365322,25.4212818487231,inf,inf
20076,inf,20.185164005711517,18.963889343694053,inf,inf
20077,inf,28.634694346031207,31.368319160296128,inf,inf
20079,inf,7.733329728500415,72.71605223513285,inf,inf
20080,inf,29.453861566690506,21.86564078578949,inf,inf
20081,inf,17.256217571957873,8.930171293996176,inf,inf
20082,inf,19.346598222233226,42.00330778121949,inf,inf
20084,inf,64.12081405434243,82.69467424441537,inf,inf
20086,inf,12.798180078483123,24.236997489814758,inf,inf
20087,inf,24.719051916979208,39.88533769818624,inf,inf
20089,inf,inf,78.53466668508678,inf,inf
20090,inf,2.0690376650430196,44.498641894416814,inf,inf
20091,inf,15.418430612851253,16.334502740681966,inf,inf
20092,inf,11.115623638817715,22.92142144180298,inf,inf
20093,inf,25.856517059865908,22.617709141438805,inf,inf
20094,inf,34.81323544701652,31.987006556180315,inf,inf
20095,inf,21.28950407025211,22.67479103420257,inf,inf
20096,inf,16.24926846695601,24.41740691432953,inf,inf
20097,inf,13.987548840351785,50.93807087753296,inf,inf
20099,inf,11.16973020838956,28.885952900377912,inf,inf
20100,inf,42.23462851176721,45.799365236778264,inf,inf
20101,inf,16.758203781253197,13.134029840799968,inf,inf
20102,inf,34.191104432100836,63.22541458999634,inf,inf
20103,inf,8.955845075539779,5.8201228051884994,inf,inf
20106,inf,12.2513930359645,16.328897925504048,inf,inf
20107,inf,16.940515049647185,16.805302353426615,inf,inf
20108,inf,20.835419469022337,9.086786043179828,inf,inf
20109,inf,5.923051116054604,39.51777014354706,inf,inf
20111,inf,13.370726809960658,9.300459492212928,inf,inf
20112,inf,2.5208971705258088,21.517786111755374,inf,inf
20114,inf,3.654790878165796,5.000336307055153,inf,inf
20116,inf,89.63284382988815,97.99056691494623,inf,inf
20117,inf,6.841169750624021,25.0051134422048,inf,inf
