product_id,mae_regresion,mae_arima,mae_lgbm,mae_xgboost,mae_autogluon
20001,371.6875390277774,130.57148880535775,157.852081292928,inf,inf
20002,306.57930527777785,530.9231887934171,536.6220112594605,inf,inf
20003,252.4307625,401.67835543403226,120.57447067484539,inf,inf
20004,130.97430041666664,376.82911185929385,203.09980880706783,inf,inf
20005,85.88665902777764,299.4285331012286,213.60437224121094,inf,inf
20006,39.79715666666673,51.426705393157555,158.21084394653323,inf,inf
20007,26.91194819444513,61.61295431421735,248.23502258931478,inf,inf
20008,37.13848875000016,47.74009539901292,187.13118862518309,inf,inf
20009,105.62559208333339,55.91163038289043,153.53654354532878,inf,inf
20010,133.8077420833333,135.27058926867414,45.50792398559573,inf,inf
20011,122.53058999999983,73.19885372575862,82.4860941479492,inf,inf
20012,110.41967069444449,29.48118762905411,197.6066503765869,inf,inf
20013,87.80726499999963,82.80447364115093,77.1240356206767,inf,inf
20014,79.15463708333328,62.36352517292422,49.157687125498455,inf,inf
20015,44.69509958333339,70.2427638650389,53.92187222269695,inf,inf
20016,55.62921000000009,74.26529018788862,100.06644091751099,inf,inf
20017,22.403495416666754,44.33610554173444,131.8390140750122,inf,inf
20018,46.4985531944445,15.455941817337722,128.44975656855266,inf,inf
20019,134.51074083333307,164.18893913003689,37.68184057418824,inf,inf
20020,51.80132375000005,40.51929025387096,62.126963721415216,inf,inf
20021,80.52810625000033,38.511802059646946,74.96041896392822,inf,inf
20022,139.1055005555556,70.68014538556707,63.48487564899445,inf,inf
20023,66.4479725,68.46875308977927,62.63225703603109,inf,inf
20024,32.05634250000019,46.17254725724583,91.00949522079468,inf,inf
20025,78.4012775,60.899980312154376,58.62453152531942,inf,inf
20026,71.22259833333332,124.97243040044548,71.73780371917725,inf,inf
20027,42.93830833333322,23.147119609632,26.065537426452636,inf,inf
20028,72.99519499999998,111.68993180396318,81.14771374237061,inf,inf
20029,22.209781944444398,17.195267640258937,87.17040676836649,inf,inf
20030,65.19846666666676,31.711576321688522,183.4429198043823,inf,inf
20031,128.6288483333332,78.72390516274629,104.46126832392376,inf,inf
20033,59.201187500000124,29.17680998831032,29.319063038660687,inf,inf
20035,66.35343583333334,31.084357861740756,41.4596824764506,inf,inf
20037,27.9140216666666,24.162305121060413,48.87940711275737,inf,inf
20038,37.884189722222175,21.414958935990114,36.39799381599426,inf,inf
20039,66.8028441666667,46.75611975897258,31.571946486638385,inf,inf
20041,43.775507083333345,44.33068075981257,62.702109269104,inf,inf
20042,91.25997541666665,66.90334317364587,61.17423776906332,inf,inf
20043,52.06920569444444,28.01347205929829,35.70458017639161,inf,inf
20044,51.624097916666585,44.94828749153578,40.85970754559835,inf,inf
20045,59.64290597222223,37.01202653430296,44.623984140726726,inf,inf
20046,40.65690347222219,49.850976099496364,43.883995258941646,inf,inf
20047,54.06132472222225,52.11547220588759,45.66092730069479,inf,inf
20049,82.57030166666662,38.68742096829493,37.507722910868324,inf,inf
20050,46.97129375000015,5.821326402793346,32.786034093348185,inf,inf
20051,46.8446079166668,30.535529226849746,38.9952607171003,inf,inf
20052,60.20122250000005,40.1407225110322,46.58204764371235,inf,inf
20053,15.588518333333278,19.871050095168368,15.168406729609169,inf,inf
20054,31.89949625000001,47.37374438991319,21.633504321810403,inf,inf
20055,39.79329763888888,49.300648965691686,66.36314350107828,inf,inf
20056,74.23764736111112,49.142459660177146,62.157885740655274,inf,inf
20057,33.22624277777764,17.926106913630875,26.272944460093182,inf,inf
20058,6.2990775000001,18.136457668960634,28.209322175013217,inf,inf
20059,23.170191388888867,25.79502654168839,27.423802313130693,inf,inf
20061,28.675700416666675,25.40392662692021,21.372333638941452,inf,inf
20062,7.142334583333427,10.395506940928863,30.152515094668072,inf,inf
20063,53.83175374999994,36.6402809412685,29.878979150009155,inf,inf
20065,32.05895874999995,19.036070466021624,17.459970467713674,inf,inf
20066,39.986640000000016,39.26261262522368,32.87466198852538,inf,inf
20067,30.167838055555638,30.46976860285535,38.28532241719564,inf,inf
20068,14.41517888888888,8.626908581247903,20.444940056126914,inf,inf
20069,20.526588194444432,32.357707900237806,28.627423623886116,inf,inf
20070,25.651595416666634,26.008831165286576,7.767131755752563,inf,inf
20071,14.960516249999998,26.050784710779507,32.279055400536855,inf,inf
20072,33.84790499999998,17.547671273117572,35.434547045593256,inf,inf
20073,12.712870555555648,5.6518397200418535,18.355996245702112,inf,inf
20074,6.796730972222278,11.008140574928026,36.89231508870443,inf,inf
20075,37.48955458333305,30.329831874365322,25.4212818487231,inf,inf
20076,16.320021666666644,20.185164005711517,18.963889343694053,inf,inf
20077,42.31135374999988,28.634694346031207,31.368319160296128,inf,inf
20079,12.929193055555517,7.733329728500415,72.71605223513285,inf,inf
20080,45.510744999999986,29.453861566690506,21.86564078578949,inf,inf
20081,14.76656999999995,17.256217571957873,8.930171293996176,inf,inf
20082,27.115608472222107,19.346598222233226,42.00330778121949,inf,inf
20084,16.25660611111101,64.12081405434243,82.69467424441537,inf,inf
20086,9.879968194444446,12.798180078483123,24.236997489814758,inf,inf
20087,19.912590555555575,24.719051916979208,39.88533769818624,inf,inf
20089,111.30214212121108,inf,78.53466668508678,inf,inf
20090,10.462901666666502,2.0690376650430196,44.498641894416814,inf,inf
20091,29.745368055555648,15.418430612851253,16.334502740681966,inf,inf
